Dossier;Guideline;PDF link;;Report: Toxicokinetics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"animals were euthanized 96hr after dose administration and several tissues and organs were collected and analysed. metabolite profile in pooled urine and faeces samples were determined. 1 ADME; absorption %: 100, excretion % urine/faeces: 82/11. 2 ADME; absorption %: 101, excretion % urine/faeces 83/11. 3 ADME; absorption %: 3, excretion % urine/faeces 2/1. 4 ADME; absorption %: 63, excretion % urine/faeces 57/4. the average total radioactivity in all dose groups was between 94 and 101% of the applied dose. the oral absorption of amino-5-ethylphenol hydrochloride is high and fast. the dermal absorption is strongly dependent on the vehicle, the concentration dose and the duration of exposure. dermal absorption was also fast with a Tmax of 0.5 hours. large inter-individual variations were observed. amino-5-ethylphenol hydrochloride is mainly excreted by urine whatever the route of exposure. no major accumulation of radioactivity was observed after 96 hours. blood concentrations in all groups were around 10 times higher than in plasma concentrations, indicating distribution of the test substance into the red blood cells. 3 potential metabolites were detected in plasma, among them 2 were identified and 7 metabolites were detected in urine. sulfation, glucuronidation and acetylation were the major metabolic pathways whereas cysteine and glucose conjugation, carboxylation and hydroxylation were of minor importance. ";;;;amino-5-ethylphenol hydrochloride administered orally was extensively absorbed, largely distributed and extensively metabolized and excreted in urine. no major qualitative differences in the metabolite profile between the oral and dermal routes of administration were observed. the NOAEL derived from the 90 days oral toxicity study can be used to calculate the MoS without any adjustment.;;;;;;radiolabelled 2-amino-5-ethylphenol hydrochloride: 99.3. non radiolabelled 2-amino-5-ethylphenol hydrochloride: 99.9;;radiolabelled 2-amino-5-ethylphenol hydrochloride: cfq14698 batch 1. non radiolabelled 2-amino-5-ethylphenol hydrochloride: rd-cru 079- 16/97-05.;test substance: 2-amino-5-ethylphenol hydrochloride;;rat/wistar;;;f;4;;single, 1 ADME 75 mg/kg bw, 2 ADME 370 mg/kg bw, 3 ADME 16 mg/kg bw, 4 ADME 80 mg/kg bw;;;;;;0-8, 8-24, 24-48, 48-72 and 72-96hr;urine and faeces ;;;;group 3 : water milli-Q and off-white cream (representative of human use conditions): lanette O 8.4%, dusoran MD 1%, sodium laurylethersulfate 12%,  benz 28%, EDTA 0.12%, sodium sulphite 0.48%, ascorbic acid 0.36%, water 71.98%, ammonia: 5.46%. group 4: dimethylsulfoxide (DMSO to increase dermal absorption). group 1: phosphate buffered Ssaline (PBS). group 2: water milli-Q ;september 2006 – october 2006 ;yes;;36;"route of exposure: 1 ADME iv, 2 ADME oral, 3 ADME dermal, 4 ADME dermal. 3 ADME: 20 mg/mL; 0.2 mg/cm² – 0.5h and 4 ADME: 80 mg/kg bw; 100 mg/mL; 1 mg/cm² – 24h";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;in vitro metabolism of methoxymethyl-ppd sulfate in cryopreserved human hepatocytes. guideline: /. test system: cryopreserved human hepatocytes. test design: one experiment with suspended and one with plated hepatocytes. test substance: 2-methoxy-methyl-ppd-sulfate 14C-2-(methoxymethyl)benzene-1,4-diamine. batch: radiolabelled: cfq40317,b1 non-radiolabelled: gst070-05/24-01. purity: 99.5%. test concentrations: 1.0 and 10 µg/ml (suspended hepatocytes) 1.08, 10.8 and 107.08 µg/ml (plated hepatocytes). incubation time: 180 min. glp statement: not in compliance. study period: /. in this study, 2-(methoxymethyl)benzene-1,4-diamine sulfate was incubated with human suspended or plated hepatocytes to assess the metabolism. two concentrations (1.0 and 10 µg/ml) were tested for suspended hepatocytes and 3 for plated hepatocytes (1.08, 10.8 and 107.8 µg/ml). in the suspended hepatocytes incubations, only a n-monoacetylated metabolite was observed. the amount of the metabolite was greater at the highest concentration but did not increase proportionally (0.16 µg/ml at the low dose and 0.49 µg/ml at the high dose). in the plated hepatocytes study, two metabolites were observed: n-mono-acetylated and a cysteine conjugate. the amount of the monoacetylated metabolite increase in the dose range of 1.08 to 10.8 µg/ml but decrease in the dose range of 10.8 to 107.8 µg/ml. the cysteine conjugate was only found at the highest test concentration. two additional products were observed: one conjugate of 2-(methoxymethyl)benzene-1,4- diamine sulfate with glucose and a cyclisation product (not confirmed). ref.: 59. the cryo-conservation might impair some metabolising enzymes.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
p-aminophenol;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;in vitro skin metabolism of 2-methoxymethyl-p-phenylene diamine sulfate following 24 hours incubation with hacat cells. guideline: /. test system: hacat cells (human keratinocytes). test substance: 14c-2-(methoxymethyl)benzene-1,4-diamine. batch: /. purity: /. vehicle: stable cell number media (dmem with 5% foetal bovine serum and 1% pen-strep diluted 1:10 in hbss with 2.15 g glucose). dose levels: 0.625, 1.25, 2.5, 5 and 10 µg/ml. glp statement: not in compliance. study period: 2010 In this study, 2-(methoxymethyl)benzene-1,4-diamine sulfate was incubated with human keratinocytes to assess the metabolism. five concentrations (0.625, 1.25, 2.5, 5 and 10 µg/ml) were tested. 2-(methoxymethyl)benzene-1,4-diamine sulphate is acetylated at the non-hindered amine position to monoacetylated 2-(methoxymethyl)benzene-1,4-diamine sulphate. as a second transformation step, this metabolite likely undergoes o-demethylation under the conditions applied. two additional products were observed: one conjugate of 2-(methoxymethyl)benzene-1,4- diamine sulfate with glucose and a cyclisation product (not confirmed). ref.: 60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n-methyl-2-pyrrolidone (NMP);;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_050.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n-methyl-2-pyrrolidone (NMP);;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_050.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n-methyl-2-pyrrolidone (NMP);;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_050.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hydroxyethyl-2-nitro-p-toluidine ;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_061.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n,n’-bis-(2-hydroxyethyl)-2-nitro-p-phenylenediamine;/;https://ec.europa.eu/health/sites/health/files/scientific_committees/consumer_safety/docs/sccs_o_196.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hydroxyethyl-p-phenylenediamine sulfate ;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_017.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hydroxyethyl-p-phenylenediamine sulfate ;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_017.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hydroxyethoxyphenyl butanone ;OECD 428;https://ec.europa.eu/health/sites/health/files/scientific_committees/consumer_safety/docs/sccs_o_225.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hydroxyethoxyphenyl butanone ;/;https://ec.europa.eu/health/sites/health/files/scientific_committees/consumer_safety/docs/sccs_o_225.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hc yellow n°9;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_026.pdf;the test item was rapidly absorbed from the gastrointestinal tract. in plasma, the highest concentration of radioactivity 2.016 ppm (µg red (mip 2985) equivalents/g) was found 0.5 h after dosing. after reaching the maximum, the concentration in plasma decreased rapidly with an initial half-life of 1.3 h (initial phase, 1-2 h). between 4 and 24 h after dosing, a second, slower depletion phase (2-24 h) was seen with a depletion half-life of 8 hours. by 24 hours, the plasma concentration had decreased to 0.117 ppm. the AUC was 14.12 µg h/g. in the femur, the highest concentration of radioactivity 4.23 ppm (µg red (mip 2985) equivalents/g) was found 1 h after dosing. by 24 h post-dosing the concentration in femur decreased to 0.228 ppm. the depletion kinetics in the femur was similar to that seen in the plasma, with an initial half-life of 1.3 h and a depletion half-life of 10 h. it was assumed that the bone marrow of the femur was the main site of radioactivity;;;;;;;;;;95.9% (containing 4% inorganic salts), 98.15% (radio-labelled);;21187fc3, 3501-069 (radio-labelled);test substance: vibracolor red (mip 2985), ;radiolabelled vibracolor® red (mip 2985) final specific radioactivity of 846 kBq/mg (22.86 µCi/mg), 2072 MBq/mmol, 56 mCi/mmol;;mouse/ hybrid, nmri, spf-quality;;;f;;15;;33 mg/kg bw;single dose;;oral, gavage;;;;blood and femurs;0.5, 1, 2, 4, and 24h;water (milliq);;2004;yes;4, submission 2;a target volume of 0.5 ml per 100 g body weight.  at intervals, three animals were killed by CO2. blood and femurs from these animals were taken. radioactivity was measured by liquid scintillation of plasma and both femurs of each animal. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hc yellow n° 13;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_044.pdf;red (mip 2985) was rapidly and almost completely absorbed from the gastrointestinal tract. the apparent extent of absorption, based essentially on the amount renally excreted, was calculated to at least 62 % of the dose. there appeared to be some bilary recirculation. the maximum concentration (Cmax) in blood and plasma was reached within 1 hour after administration accounting to 3.933 ppm and 4.785 ppm red (mip 2985 equivalents), respectively. a second lower maximum in blood and plasma was observed 6 hours postdosing. after reaching the second maximum, blood and plasma showed a biphasic depletion half-life of 15 and 9 h for the initial phase and 206 and 40 h for the second slower phase, respectively. the oral dose was rapidly eliminated. within 24 hours, 74 % of the dose was totally excreted, (53 % in urine, 17 % in the faeces and 4 % collected in the cage wash). by 96 days post-dosing, 93 % of the dose was eliminated. only 0.5 % of the dose is still remaining in tissues and carcass. the highest residue levels in tissues and organs were observed 24 hours post-dosing in the kidney (5.3643 ppm) and liver (4.0287 ppm), with low levels in fat (0.3267 ppm). the depletion kinetics in tissues and organs was similar to that seen in blood and plasma. the initial half-life was calculated to be in the range of 11-17 hours followed by a second slower phase with half life of 29-56 hours. two major metabolites, 1,3-dimethyl-imidazole-2-amine (about 50 % of the dose) and 1,4- diacetoaminobenzene (about 20% of the dose) and 6 minor metabolites were seen in urine and faeces. unchanged red (mip 2985) (1.5 % of the dose) was found in the faeces. due to the structure of the identified metabolites, the metabolic pathway suggested that the 1,3- dimethyl-imidazole-2-amine was a cleavage product of red (mip 2985) and that the 1,4- diacetoaminobenzene was the di-acetylation product of red (mip 2985) after demethylation of the (4-dimethylamino)phenyl site and cleavage of the azo bond;;;;rapidly and almost completely absorbed after oral dosing. the systemically absorbed test substance was metabolized and eliminated with urine and faeces;;;;;;95.9%, 98.15% (radio-labelled);;21187fc3, 3501-069 (radio-labelled);;"[14C] labelled red (mip 2985) with a final specific radioactivity of 204 kBq/mg (5.5 µCi/mg). radiolabelled batch: 2072 MBq/mmol; 56 mCi/mmol";;rat/wistar hanbrl:wist (spf): outbred;;;f;;9;;50 mg/kg bw;single dose;;oral, gavage;;;;blood, urine, faeces and cagewash;"0.5, 1, 2 4, 6, 8h (blood); 24, 48 and 96h (terminal blood); 0-24, 24-48, 48–72, and 72-96 h (urine and faeces).";water;;2005;yes;5, submission 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hc yellow n° 13;/;https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_044.pdf;"after 30 min dermal exposure to [14C] red (mip 2985), only 1.29% of the applied dose was systemically absorbed; 93-94% of the dose could be dislodged from the application site. after the skin washing, 2% of the dose remained in/on the treated skin area. the remaining radioactivity in/on the application site was found in the stratum corneum. less than 0.01% of the dose was determined in the dermis and subcutis. the quantity of test substance in the stratum corneum was virtually constant throughout the 96 h study period, indicating low penetration into deeper skin layers. the systemically absorbed test substance was rapidly excreted with the urine (1.08 %) and the faeces (0.14%).";;;;dermal absorption was very low;;;7.7;;;95.9%, 98.15% (radio-labelled);;21187fc3, 3501-069 (radio-labelled);;"[14C] labelled red (mip 2985) with a final specific radioactivity of 241 kBq/mg (6.52 µCi/mg). radiolabelled batch: 2072 MBq/mmol; 56 mCi/mmol";;rat, wistar HanBrl:WIST (SPF): outbred;;;f;;8;;0.2 mg/cm²;30 minutes single exposure;;;dermal;;;tape stripped skin(stratum corneum), skin wash, urine, faeces;24 and 96h;water;;2005;yes;5, submission 2;exposure site was washed and tape stripped to remove the unabsorbed test material;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
